mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SMOTE__sampling_strategy,param_XGBClassifier__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
23.822800970077516,1.9596697017410083,0.16660008430480958,0.02075373420770265,0.5,5,"{'SMOTE__sampling_strategy': 0.5, 'XGBClassifier__max_depth': 5}",0.5647226976679868,0.5650729105829979,0.5619007829130718,0.569338805759189,0.5631384753860187,0.5648347344618528,0.002523541356994013,9
29.58731093406677,2.204318690737301,0.23820185661315918,0.026369308625160064,0.5,6,"{'SMOTE__sampling_strategy': 0.5, 'XGBClassifier__max_depth': 6}",0.6174539720408359,0.6193321307035419,0.6218475686406718,0.6189983749545059,0.6134529977248291,0.6182170088128769,0.0027681409394773246,8
37.523199224472044,3.36599538298921,0.35520062446594236,0.05653081626615214,0.5,8,"{'SMOTE__sampling_strategy': 0.5, 'XGBClassifier__max_depth': 8}",0.7561419153029828,0.7528517387929464,0.7459560264137615,0.7435614377964822,0.7419866804737869,0.748099559755992,0.005473924872903063,3
27.329601049423218,0.6940795656576239,0.16399898529052734,0.009899312410836516,0.75,5,"{'SMOTE__sampling_strategy': 0.75, 'XGBClassifier__max_depth': 5}",0.6500897903782876,0.645950014929606,0.6535880543198076,0.6567378371687786,0.6505309358078869,0.6513793265208734,0.00361807157125134,7
32.255400609970096,0.6533930088700716,0.22040205001831054,0.027119635203579094,0.75,6,"{'SMOTE__sampling_strategy': 0.75, 'XGBClassifier__max_depth': 6}",0.7127617955828263,0.7096956656214166,0.7027443394963834,0.717277017554729,0.7131804090158242,0.7111318454542359,0.004837961532245701,5
48.19060368537903,2.9406578536697623,0.34219942092895506,0.060128697890875576,0.75,8,"{'SMOTE__sampling_strategy': 0.75, 'XGBClassifier__max_depth': 8}",0.8115948071782019,0.8041235138734307,0.801938562069416,0.8086356725245012,0.8069423692192407,0.8066469849729581,0.0033781719090083904,2
35.0237979888916,4.006947239551427,0.17340359687805176,0.02212046246128377,1,5,"{'SMOTE__sampling_strategy': 1, 'XGBClassifier__max_depth': 5}",0.6855182360157327,0.6775066028232488,0.6780311899307793,0.6752292000747752,0.6810557217076738,0.679468190110442,0.003549792747540214,6
44.03893747329712,5.01339952209654,0.3172015190124512,0.1837873728956148,1,6,"{'SMOTE__sampling_strategy': 1, 'XGBClassifier__max_depth': 6}",0.7459275625846542,0.7397064128065594,0.7394705956345575,0.7415841739504054,0.7405650003446417,0.7414507490641636,0.002358301459780929,4
56.85779747962952,3.5033521724222396,0.38360161781311036,0.044630991201444266,1,8,"{'SMOTE__sampling_strategy': 1, 'XGBClassifier__max_depth': 8}",0.8234086184232582,0.8180019334009246,0.8130081284459131,0.8104735375596318,0.8150578072587152,0.8159900050176885,0.004455910107879328,1
